Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
597,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,16,30,Yes
598,0,0,0,0,1.28,0,1.28,0,0,0,0,0,0,0,0.64,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.17,0,2.47,18,111,Yes
600,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.9,0.9,1.81,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,2.82,19,62,Yes
601,0.49,0.32,0.46,0,0.05,0.16,0.05,0.24,0.46,0.79,0.27,1.01,0.6,1.23,0.21,0.38,0,3.3,0,1.09,0.35,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.06,0,0.32,0.63,0.17,6.9,193,3269,Yes
608,0,0.84,0.84,0,0,0,0.84,0,0,1.68,0.84,0,0,0,0.84,0,0,3.36,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,5,43,125,Yes
610,0.09,0,0.27,0,0.36,0.09,0,0.18,0.09,0,0,0.82,0,0.36,0,0,0,2.01,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.02,0.05,0.03,0.25,0.03,0.03,3.77,69,528,Yes
613,0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,0.1,0,1.11,1.31,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,0,0.47,0.15,0.02,8.55,669,1351,Yes
615,0.42,0.46,0.38,0,0.19,0.11,0,0.07,0.58,0.62,0.34,0.77,0.5,1.32,0.23,0.54,0,3.06,0,0.38,0.46,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.08,0,0.44,0.59,0.13,6.13,153,2184,Yes
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,1.83,11,53,Yes
627,0,0,0,0,0,0.68,1.37,0.68,0,0,0,0.68,0,0,0,0,0.34,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,0.1,0,0.21,0.31,0,4.03,69,270,Yes
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,Yes
638,0,0.64,1.29,0,0.32,0,0,0,0,0,0,0.64,0,0,0.32,0,1.29,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.05,0,0.53,0,0,4.34,121,334,Yes
639,0.34,0.05,0.58,0,0.63,0.17,0,0,0.75,0.23,0.34,1.27,0.34,0,0.58,0.05,0.17,3.01,2.61,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.13,0.18,0.03,4.23,131,1107,Yes
650,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,2.91,3.88,0,1.94,0,0,1.94,0,0,0,0,0,0,0.97,0,0,0,0,0.97,0,0,0,0,0.13,0,0.52,0.13,0,6.27,26,94,Yes
657,0.73,0,0.36,0,0.36,0.36,1.1,0,0,0,0,0.36,0,0,0.36,1.84,0.73,2.58,0,0.36,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.44,0.06,0,4.41,190,300,Yes
668,0,0.7,1.05,0,0.35,0,0,0,0,0,0,0.7,0,0,0.35,0,1.4,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.06,0,0.9,0,0,4.43,121,350,Yes
671,0,0,1.29,0,0,1.29,0,0,0,0,0,0,0,0,2.59,0,0,1.29,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,1.1,0,0.44,3.57,36,125,Yes
682,0.43,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0.43,1.29,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.06,0,0,1.46,13,67,Yes
683,0,0.81,0.61,0,0,1.02,0,0.2,0.4,0.61,0,2.25,0,0,0,0.61,0,2.86,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.16,0.06,0,2,31,156,Yes
684,2.32,0,0.77,0,1.55,0,0,0,0,0,0,0.77,0,0,0.77,0,0,2.32,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0.13,0,0.67,0,0,129.5,515,518,Yes
689,0,0,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,3,11,24,Yes
696,0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,0.1,0,1.11,1.31,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,0,0.49,0.16,0.02,8.55,669,1351,Yes
700,0.15,0.21,0.58,0,0.15,0.15,0.05,0.1,0,0.42,0.1,0.95,0.42,0.05,0,0,0.36,3.16,0,0.52,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.18,0,0.41,0.39,0.04,4.83,116,1589,Yes
706,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,19,49,Yes
708,0.11,0.11,0.47,0,0,0.11,0.23,0,0.35,0.35,0.11,0.94,0.11,0,0.11,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.23,0,0.29,0.11,0.04,3.44,64,509,Yes
709,0,0.37,0,0,0,0.74,1.12,0,0,0,0.74,1.49,0.74,0,0.37,0,1.49,4.49,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,2.02,10,93,Yes
711,0.4,0.14,0.32,0,0.25,0.18,0.03,1.01,0.4,0.4,0.1,0.72,0.65,0.36,0.54,0.36,0.32,3.05,0.14,0.29,0.76,0,0,0,0,0,0,0.03,0,0,0,0,0.07,0,0,0,0.01,0.04,0.07,0.34,0.14,0,3.33,181,1621,Yes
722,0,0.2,0.61,0,1.03,0,0.41,0.2,0,0.2,0,0.41,0.2,0,0.2,0,2.47,2.06,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.24,0.03,0,3.63,32,247,Yes
724,0.16,0.24,1.24,0,0.41,0.58,0.49,0.33,0.66,0.66,0.24,1.24,0.16,0,0.82,0.16,1.57,2.32,0.16,0.91,0.16,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.13,0,0.25,0.22,0.01,5.87,581,1339,Yes
730,0,0.36,0,0,0,0.36,1.47,0,0,0.36,0.36,0.73,0,0,0.36,0,1.1,2.2,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.37,0.06,0.12,4,36,264,Yes
734,0.07,0.64,0.64,0,0.35,0.71,0.57,0.14,1.14,0.5,0.07,0.35,0.21,0,0.14,0.07,1.14,1.5,0,0.35,0.21,0,0,0,0,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0.08,0,0.31,0.1,0,4.92,117,1295,Yes
736,0,0,0.38,0,1.15,0.38,0,0.19,0.19,0,0,1.72,0,0,0,0.19,0,4.03,0,0.38,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0.03,0,0.35,0,0,5.89,105,312,Yes
750,0.68,0.17,0.51,0,0.34,0,0.51,0,0,0.51,0,0.51,0.51,0.17,0.34,0.17,1.02,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.06,0.1,0,0.13,0,0,2.29,40,224,Yes
757,0,0.69,0.69,0,0.51,0,0.17,0.17,0,0,0,0.34,0.69,0.69,0,0,0,2.59,0.51,0,0.17,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.11,0.05,2,32,260,Yes
759,0.46,0.33,0.2,0,0.13,0.53,0.06,0.2,0,1.13,0.33,0.66,0.93,0,0,0,0,3.6,0,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0.41,0.19,0.12,4.75,268,813,Yes
762,0,0,0,0,0.76,0.38,0.38,0.38,0,0,0.38,0,0,0,0.38,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.12,0,0,2.06,12,101,Yes
768,0,0.89,0,0,0.89,0,0,0,0,0,0,0,0.89,0,0.89,0,0,6.25,2.67,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0.89,0,0,0,0,0,0,1.13,0.48,0,1.83,10,42,Yes
773,0.49,0,0.74,0,0.24,0.24,0.24,0.49,0,0,0.49,2.24,0,0,0.49,0.99,0.24,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.32,0.04,0,4.07,60,228,Yes
779,0.09,0.19,0.98,0,0.78,0.78,0.49,0,0.78,0.19,0.29,0.68,0.29,0,0.09,0,1.08,1.28,0.19,0.59,0.09,0,0,0,0,0,0,0,0,0,0.19,0,0.09,0.09,0,0,0,0.1,0,0.39,0.15,0.01,8.32,669,1415,Yes
783,0.09,0,0.27,0,0.36,0.09,0,0.18,0.09,0,0,0.81,0,0.36,0,0,0,1.99,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.02,0.05,0.03,0.25,0.03,0.03,3.77,69,528,Yes
784,0,0,0.55,0,0.22,0.22,0.11,0,0.11,0.22,0,0.33,0.33,0,0,0.22,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.04,0.12,0,1.98,14,305,Yes
786,0,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.2,0,0.27,0,0,4.18,45,464,Yes
791,0.32,0,0.32,0,0.98,0.32,0.65,0,0,0.32,0,0.98,0.32,0,0,0.65,0,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.17,0,3.07,28,141,Yes
792,1.18,0.39,0.59,0,0,0.98,0.19,0.19,1.38,0.39,0,0.98,0,0.19,0.98,0,0,2.56,0.39,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.77,0.32,0.03,6.65,76,632,Yes
799,0,0,0.74,0,1.85,0.37,0.37,0,0,0.74,0,0.37,0,0,1.11,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,2.49,12,172,Yes
801,0,0.5,0.25,0,0.5,0,1.01,0,0,0.76,0.76,0.5,0.25,0,1.26,0.25,0.25,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.11,0,0.19,0,0.15,8.97,447,646,Yes
802,0.07,0.22,0.82,0,0.52,0,0.07,0,0.67,0.59,0.22,0.82,0.07,0,0,0.07,0,3.29,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.12,0.07,0.17,3.43,74,974,Yes
804,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,3.81,28,80,Yes
805,0,0.56,0.28,0,0,0,0.56,0,0,0.56,0.28,0.56,0.28,0,1.41,0.28,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.12,0,0.16,0,0.16,9.25,394,555,Yes
806,0,0,0,0.81,0,0,0,0,0,1.63,0,0,0,0,0,0,0,2.45,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.12,0,0,3.71,14,152,Yes
809,0,0.51,0,0,0.51,0.51,1.02,0,0,0,0,0,0,0,0,0,0.51,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.07,1.21,0,7.03,130,281,Yes
811,0.34,0,1.7,0,1.02,0,0,0,0.68,1.02,0,0,0,0,0,0,0,0.34,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.11,0,443.33,1325,1330,Yes
812,0.09,0,0.27,0,0.36,0.09,0,0.18,0.09,0,0,0.72,0,0.36,0,0,0,2,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.02,0.05,0.03,0.24,0.03,0.03,3.76,69,530,Yes
815,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,3.81,28,80,Yes
823,0,0,0.73,0,0,0,0.73,0,0,0,0,0,0,0,2.2,0,0,1.47,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,3.05,29,125,Yes
825,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0,0,2.22,0,0,1.48,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,3.05,29,125,Yes
826,0.71,0,0.11,0,0.47,0.11,0,0.59,0.71,2.86,0.23,0.11,0.23,0,0.11,0.59,0.47,3.21,0,1.9,1.07,0,0,0,0,0,0.11,0.11,0,0,0,0,0.11,0,0,0,0.07,0.13,0,0.42,0.25,0.02,9.71,148,1514,Yes
828,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.38,0,1,0,0.25,4.55,32,132,Yes
832,0.18,0,0.09,0,0.36,0.09,0,0.36,0.09,0,0,0.63,0.09,0.36,0,0.09,0,1.27,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0.03,0.02,0,4.19,48,566,Yes
836,0,0.1,0.31,0.1,1.05,0.42,0,0.31,0,0.1,0.1,0.84,0,0.1,2,0.84,0.21,1.69,0.31,0.52,0.1,0,0,0,0.31,0,0,0.1,0,0,0,0,0,0,0,0,0,0.05,0,0.38,0.18,0.2,8.85,299,1726,Yes
845,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0.21,0,0.42,0.42,0,4.1,25,82,Yes
847,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,18,Yes
855,0,0,0.31,0,0.31,0.31,0.31,0.31,0,0,0.63,0.95,0,0,0.95,0.63,0.31,2.54,2.54,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0.1,5.71,138,274,Yes
858,0,0.39,1.17,0,0.39,0,0,0,0,0.78,0.78,0.78,0,0,3.51,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.07,0,0.86,0.13,0.07,5.87,44,364,Yes
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,Yes
878,0,0,0,0,0,0,0,2.2,0,0,1.47,0.73,0,0,2.94,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,48,Yes
885,0.47,0.95,0.95,0,0.47,0,0,0.47,0,1.91,0,2.39,0,0.95,0.47,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1.68,0.17,0.08,57.23,636,744,Yes
890,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0.19,0,0,0.39,0,3.48,16,73,Yes
892,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,1.33,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,2.2,11,44,Yes
898,0,0,0.14,0,0.29,0,0,0,0,0,0,0.89,0,0,0.14,0,0,0,0,0.14,0,0,0,0.44,0.29,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0,0,0.02,0,2.23,11,294,Yes
900,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,25,54,Yes
904,0,2.08,0,0,3.12,0,1.04,0,0,0,0,2.08,0,0,0,0,4.16,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,1.43,4,20,Yes
905,0.29,0.04,0.04,0,0.14,0.04,0,0.29,0.29,0.94,0.14,0.04,0.14,0,0.04,0.39,0.19,1.6,0.04,0.69,0.47,0,0,0,0.04,0,0.04,0,0,0,0,0,0.19,0,0,0,1.12,0.05,0,0.36,0.09,0.01,12.33,1171,9163,Yes
913,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0.17,0,0.17,0.34,0,3.81,24,80,Yes
928,0,0,0,0,0.43,0.43,0.43,0.43,0,0,0,0.43,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1.12,7.98,72,495,Yes
940,0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0.17,0,0,1.04,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0.11,0,0,0.05,0,0,0,0.02,0.1,0,0.09,0.08,0.01,4.92,95,1310,Yes
944,0.38,0,1.9,0,1.14,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.06,0,295,1177,1180,Yes
946,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.03,0,0,3.17,15,339,Yes
960,0,0,1.31,0,2.63,0,0,0.65,0,0,0,0.65,0,0,1.97,0,0,1.31,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.2,0,0.2,0.1,0,2.2,12,101,Yes
962,0.74,0,0,0,0,0,0.74,0,0,1.49,0.74,0.74,0,0,0.74,3.73,0,4.47,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.12,0.24,2.1,7,44,Yes
963,0,0,1.29,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,1.29,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.82,25,53,Yes
976,0.74,0,0,0,0,0,0.74,0,0,1.49,0.74,0.74,0,0,0.74,3.73,0,4.47,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.12,0.24,2.15,7,43,Yes
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0.24,0,0,7.18,41,79,Yes
1004,0.09,0.49,0.59,0,0.39,0.19,0,0,0.09,0.39,0,1.57,0.19,0,0,0.09,0,3.75,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.04,0,5.85,1.31,0,5.96,54,757,Yes
1006,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.82,25,53,Yes
1007,0,0,0.6,0,0,0.6,0,0,0.6,0,0,1.8,0,0,0.3,0,0,2.7,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.05,0.19,0.14,0,1.93,31,201,Yes
1010,1.47,0,0,0,0,0,0,0,0,1.47,0,0,1.47,0,7.35,0,0,2.94,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0.25,0,6.29,63,107,Yes
1013,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,1.01,1.01,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.18,0,0,1.79,17,95,Yes
1014,0,0.74,1.85,0,0,0.37,0,0.37,0.74,1.11,0.37,0.74,0,0.37,0.37,0.37,0.37,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.34,0,1.21,0.47,0.07,18.4,393,736,Yes
1021,0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0.17,0,0,1.09,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0.11,0,0,0.05,0,0,0,0.02,0.1,0,0.1,0.08,0.01,4.91,95,1310,Yes
1022,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.19,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0.2,0,0,8.64,41,95,Yes
1029,0.69,0,0,0,1.39,0,0.69,0,0,0,0,0.69,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,6.1,57,183,Yes
1032,0,0,0.32,0,0.65,0.65,0.32,0.32,0,0,0,0.32,0.32,0,0.32,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.11,0,0,0.17,0,1.49,10,139,Yes
1034,0.17,0,0.17,0,1.52,0.35,0.05,0.05,0.05,0.05,0.05,0.52,0.29,0.05,0,0.64,0.05,4.21,0.23,0.82,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0.01,0.05,0,0.01,0.17,0,1.82,13,462,Yes
1049,0.8,0,0.8,0,1.61,0,0,0,0,0,0,0,0,0,0.8,0.8,0,1.61,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.36,0,2.64,22,124,Yes
1052,0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0.17,0,0,1.04,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0.11,0,0,0.05,0,0,0,0.02,0.1,0,0.1,0.08,0.01,4.88,95,1313,Yes
1056,0.06,0,0.24,0,0.1,0,0,0.17,0.17,0.17,0,0.1,0.03,0,0.03,0,0,0.45,0,0.03,0,0,0,0,0,0,0,0,0,0,0.06,0,0.45,0,0,0,0.18,0.31,0.03,0.03,0.01,0.02,2.81,26,2510,Yes
1058,0.08,0,0.32,4.31,0.08,0.16,0.08,0.08,0,0,0.08,0.24,0.32,0,0.08,0,0.32,1.87,0,0.16,0.24,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.34,0.07,0,0.55,0.08,0.15,15.55,339,2923,Yes
1060,0,0,0,0,0,0,0.45,0,0,0.45,0.22,0.22,0,0,0.22,0,0.22,1.58,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.15,1.58,13.94,114,1324,Yes
1061,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.82,25,53,Yes
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,4.15,26,54,Yes
1077,0,0,0.31,0,0.63,0.63,0.31,0.31,0,0,0,0.31,0.31,0,0.31,0.31,0,2.55,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.11,0,0,0.16,0.05,1.52,10,144,Yes
1084,0.07,0.37,0.81,0,0.51,0.29,0.07,0,0.07,0.37,0.07,1.48,0.14,0,0,0.14,0.44,3.55,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0,0.17,0.17,0.01,3.41,44,795,Yes
1090,0.34,0.42,0.25,0,0.08,0.42,0.08,0.25,0.08,1.62,0.34,0.51,0.94,0,0.08,0,0,3,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.07,0,0.26,0.29,0.07,3.28,62,535,Yes
1096,0,0,0.29,0,0.29,0.29,0.29,0.29,0,0,0.58,0.87,0,0,0.87,0.58,0.29,2.61,2.61,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.14,0,0.14,4.89,139,274,Yes
1102,0.74,0,0,0,0.74,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.47,0.23,0,1.85,12,72,Yes
1107,0.54,0,1.08,0,0.54,0,1.08,0,0,0,0,0.54,0,0,0.54,0.54,0,4.32,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,1.22,0.26,0,5.32,68,181,Yes
1109,0,0,0.48,0,0.96,0,0.48,0,0,0,0,0,0,0,0.48,0.96,0,1.92,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0.07,0,0.52,0.96,0,6.83,78,328,Yes
1123,0.58,0,0,35.46,0.58,0,0.58,0.58,0,0,0,0,0,0.58,0.58,0.58,0.58,0.58,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,3.34,123,207,Yes
1140,0.46,0.31,0.46,0,0.05,0.13,0.05,0.26,0.44,0.75,0.26,0.96,0.57,1.22,0.1,0.44,0,3.21,0,1.01,0.33,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0.35,0.79,0.16,6.05,199,3213,Yes
1141,0.18,0,0.54,0,1.09,0.18,0.54,0,0.54,0.54,0,0.18,0,0,0.36,0.18,0.54,1.82,0,0,0.18,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.17,0,0.25,0.31,0,3.92,59,447,Yes
