Customer,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn
886,102,1,0,0.00,0,158.0,94,45.0,10.40,10.1,No
887,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7,No
888,115,1,0,0.00,7,139.3,89,41.0,9.62,9.3,Yes
889,137,1,0,0.00,0,243.4,114,52.0,6.06,12.2,No
890,139,1,1,2.24,2,231.0,85,81.4,11.12,8.3,No
891,132,1,0,0.00,5,193.3,106,44.0,6.42,11.6,Yes
892,141,1,0,0.26,3,51.9,108,25.6,8.10,10.1,No
893,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4,Yes
894,225,1,0,0.00,1,182.7,142,53.0,12.33,8.8,No
895,87,1,0,0.32,1,234.8,85,55.2,7.05,9.5,No
896,84,1,0,0.16,2,130.2,105,47.6,13.90,14.0,No
897,182,1,0,0.36,2,104.9,111,38.6,9.93,8.0,No
898,15,1,0,0.00,2,135.2,101,36.0,7.63,8.4,No
899,53,1,0,0.00,2,145.1,116,45.0,11.69,7.9,No
900,160,1,1,4.10,1,164.6,121,92.0,13.14,15.2,No
901,129,1,0,0.00,1,150.0,98,46.0,11.62,12.5,No
902,127,1,0,0.27,2,218.6,93,52.7,7.50,9.2,No
903,155,1,0,0.00,3,165.4,108,44.0,9.19,8.9,No
904,113,1,0,0.00,0,158.9,137,48.0,12.14,6.5,No
905,103,0,0,0.00,1,255.9,128,56.0,7.05,12.1,Yes
906,88,1,1,3.46,2,80.3,140,61.6,7.67,12.8,No
907,73,1,0,0.22,2,94.9,121,40.2,12.66,14.2,No
908,84,1,1,3.46,1,153.9,102,73.6,7.04,12.8,No
909,55,1,1,2.97,3,165.6,123,69.7,6.81,11.0,No
910,93,1,0,0.00,0,114.3,100,39.0,11.06,10.9,No
911,177,1,0,0.00,3,266.1,91,65.0,11.26,8.9,Yes
912,32,1,0,0.00,2,164.8,98,48.0,11.50,14.8,No
913,118,1,0,0.00,0,154.8,71,48.0,12.20,12.8,No
914,122,1,1,2.48,7,253.7,84,87.8,11.46,9.2,No
915,16,1,0,0.00,5,174.7,83,54.0,14.04,10.5,No
916,128,0,1,3.67,0,222.1,89,88.7,8.03,13.6,Yes
917,138,1,0,0.00,3,127.1,102,43.0,12.39,5.0,No
918,68,1,0,0.41,3,131.6,89,39.1,6.85,10.2,No
919,17,0,0,0.36,0,162.8,118,51.6,11.48,13.6,Yes
920,96,1,1,2.84,1,183.4,126,76.4,9.78,10.5,No
921,155,1,0,0.39,2,216.7,30,53.9,7.22,10.8,No
922,73,1,0,0.41,1,157.6,92,48.1,9.92,9.1,No
923,166,1,0,0.00,3,199.6,93,53.0,10.72,7.2,No
924,98,1,1,2.89,2,213.7,61,86.9,12.65,10.7,No
925,35,1,0,0.00,0,105.6,129,40.0,12.91,8.7,No
926,110,0,1,2.24,1,267.9,103,90.4,13.17,8.3,Yes
927,125,1,0,0.30,2,169.3,90,46.0,7.80,11.6,No
928,52,1,0,0.34,2,124.9,131,50.4,15.03,11.6,No
929,105,1,0,0.24,3,115.5,73,45.4,13.37,13.3,No
930,195,1,0,0.00,0,63.2,108,30.0,11.01,5.1,No
931,74,1,0,0.00,0,162.7,102,53.0,14.60,8.7,No
932,138,1,1,2.62,3,155.2,139,76.2,13.42,9.7,No
933,61,1,0,0.00,2,197.7,118,47.0,7.61,7.0,No
934,166,1,0,0.26,2,197.9,89,57.6,12.55,11.2,No
935,108,1,1,2.46,6,209.5,108,69.6,5.48,9.1,Yes
936,76,1,0,0.36,5,129.7,84,41.6,8.88,7.5,Yes
937,166,1,0,0.39,1,220.7,106,56.9,8.89,12.4,No
938,94,1,1,3.46,1,170.1,124,80.6,9.67,12.8,No
939,67,1,0,0.00,1,176.2,120,51.0,11.80,10.6,No
940,144,1,0,0.00,1,278.5,95,68.0,12.04,11.6,Yes
941,167,0,0,0.00,2,219.1,100,58.0,12.15,10.1,No
942,61,1,0,0.20,1,234.2,76,61.0,10.84,13.9,No
943,96,1,0,0.21,2,160.2,117,52.1,13.38,9.3,No
944,94,1,1,4.35,0,233.2,88,93.5,5.67,16.1,No
945,163,1,0,0.35,0,247.7,77,69.5,13.48,9.6,Yes
946,144,0,0,0.00,0,203.5,100,56.0,12.38,11.9,No
947,68,1,1,2.59,2,122.9,93,66.9,11.68,9.6,No
948,90,1,0,0.00,0,76.1,121,38.0,14.52,10.8,No
949,61,1,1,2.94,3,270.7,53,93.4,10.04,10.9,No
950,116,1,0,0.33,5,133.3,94,47.3,12.39,11.3,Yes
951,80,1,0,0.00,1,118.1,90,33.0,7.22,8.2,No
952,108,1,1,2.94,1,165.1,85,80.4,13.35,10.9,No
953,97,1,1,2.30,0,168.4,129,71.0,11.30,8.5,No
954,103,0,0,0.00,3,171.7,78,42.0,7.23,6.8,No
955,173,1,0,0.00,0,291.8,143,68.0,10.72,9.9,Yes
956,105,0,0,0.00,0,228.4,100,52.0,7.26,7.7,No
957,139,1,0,0.29,1,138.1,103,40.9,8.23,8.3,No
958,173,1,1,1.35,3,232.4,96,71.5,10.60,5.0,No
959,68,1,0,0.00,5,162.1,86,41.0,7.75,11.0,Yes
960,183,1,1,2.35,2,86.5,119,62.5,14.26,8.7,No
961,103,1,0,0.00,1,166.6,84,45.0,9.62,7.7,No
962,93,1,0,0.42,0,190.2,68,59.2,13.11,8.8,No
963,106,1,1,2.19,1,83.6,131,53.9,10.20,8.1,No
964,100,0,0,0.00,4,219.4,112,57.0,11.29,12.0,No
965,152,1,0,0.23,1,161.4,84,44.3,8.18,11.8,No
966,141,1,0,0.00,0,217.1,110,58.0,12.08,12.0,No
967,81,1,1,3.08,0,130.1,117,69.8,9.80,11.4,No
968,24,1,0,0.00,0,235.6,132,50.0,5.80,16.2,No
969,104,1,0,0.00,1,225.9,123,53.0,8.14,10.1,No
970,115,1,1,3.83,2,145.0,72,80.3,9.73,14.2,No
971,29,1,0,0.00,2,313.2,103,72.0,10.82,12.8,Yes
972,90,1,0,0.00,2,207.2,121,61.0,14.63,8.0,No
973,160,1,0,0.28,1,121.8,97,31.8,4.47,10.3,No
974,64,0,0,0.18,2,236.2,77,60.8,10.93,13.2,Yes
975,113,1,0,0.00,3,215.9,93,58.0,12.01,4.9,No
976,166,1,0,0.00,2,203.4,81,49.0,8.39,9.2,No
977,72,1,0,0.00,2,137.6,106,36.0,7.18,9.6,No
978,75,1,0,0.00,1,203.3,70,55.0,11.45,14.3,No
979,142,1,1,2.48,3,237.4,105,80.8,8.80,9.2,No
980,112,1,0,0.28,2,266.0,97,66.8,10.73,14.2,Yes
981,64,0,0,0.00,1,346.8,55,81.0,12.48,13.3,Yes
982,13,1,1,3.27,3,315.6,105,104.7,10.45,12.1,No
983,67,1,0,0.00,0,201.4,101,43.0,4.88,7.0,No
984,68,0,0,0.00,1,148.5,126,44.0,10.97,14.5,Yes
985,119,1,1,3.00,0,220.1,128,91.0,13.41,11.1,No
986,68,1,0,0.00,2,207.6,68,57.0,12.58,10.9,No
987,69,1,1,3.56,2,194.9,63,85.6,9.58,13.2,No
988,53,1,1,3.24,2,167.3,99,77.4,9.74,12.0,No
989,129,1,0,0.23,1,137.8,120,45.3,11.29,10.2,Yes
990,80,1,0,0.00,3,198.1,160,47.0,7.84,9.3,No
991,123,1,0,0.00,2,175.7,78,46.0,9.23,9.1,No
992,76,1,0,0.00,1,263.4,148,65.0,11.52,11.4,Yes
993,123,1,1,4.05,0,218.7,79,92.5,8.17,15.0,No
994,190,0,0,0.00,3,111.9,55,38.0,11.15,10.0,No
995,19,1,0,0.14,2,186.1,98,55.4,12.72,14.6,No
996,124,1,0,0.00,3,157.5,70,38.0,6.54,9.6,No
997,131,1,0,0.00,0,112.8,133,37.0,9.97,10.1,No
998,109,1,0,0.00,2,137.0,128,42.0,10.85,10.0,No
999,120,1,1,2.62,2,212.7,73,85.2,12.88,9.7,No
1000,141,1,0,0.00,3,260.2,131,60.0,8.96,7.2,No
1001,56,1,0,0.00,1,226.0,112,60.0,12.43,6.9,No
1002,96,1,1,3.05,1,261.3,96,94.5,11.05,11.3,No
1003,73,1,0,0.00,2,187.8,95,45.0,7.46,11.0,No
1004,129,1,0,0.00,2,157.0,113,49.0,12.85,12.1,No
1005,111,1,1,3.78,1,205.5,114,91.8,10.97,14.0,No
1006,93,1,1,3.11,1,166.9,101,83.1,13.66,11.5,No
1007,149,1,0,0.00,0,156.0,56,32.0,2.80,8.9,No
1008,105,1,1,2.62,2,88.1,125,56.2,8.80,9.7,No
1009,160,1,0,0.17,1,216.8,77,56.7,10.37,5.6,No
1010,87,1,1,2.11,0,262.8,114,85.1,10.79,7.8,No
1011,33,1,0,0.00,3,184.4,111,49.0,10.19,9.3,No
1012,72,1,1,4.46,1,186.7,108,105.6,16.75,16.5,No
1013,112,1,1,3.59,0,60.6,113,60.9,8.30,13.3,No
1014,68,1,0,0.21,1,213.9,112,61.1,13.03,8.4,Yes
1015,155,1,1,1.84,1,128.5,86,56.4,9.42,6.8,No
1016,99,1,0,0.00,1,191.2,110,47.0,8.20,14.1,No
1017,95,1,0,0.00,0,58.2,96,28.0,10.11,10.4,No
1018,134,1,1,2.32,0,216.8,78,69.2,5.11,8.6,No
1019,16,1,0,0.00,0,229.6,78,57.0,10.29,10.8,Yes
1020,85,1,0,0.00,1,144.4,88,48.0,13.23,9.9,No
1021,92,1,0,0.16,3,201.9,74,55.6,11.34,13.7,No
1022,76,1,0,0.35,0,179.2,85,53.5,11.15,12.4,No
1023,100,0,0,0.19,0,68.5,110,42.9,16.86,12.1,No
1024,132,1,0,0.00,1,291.2,104,70.0,11.71,8.9,Yes
1025,125,1,0,0.00,1,126.7,108,40.0,10.30,13.3,No
1026,131,1,1,2.94,2,192.7,85,81.4,11.30,10.9,No
1027,94,1,0,0.00,1,177.1,112,47.0,9.70,5.9,No
1028,106,1,0,0.00,0,178.4,143,52.0,12.35,9.6,No
1029,190,1,0,0.26,0,142.9,96,42.6,8.90,6.6,No
1030,71,1,0,0.00,1,277.5,104,59.0,6.59,8.2,No
1031,113,0,0,0.00,5,122.2,112,32.0,6.59,10.3,Yes
1032,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3,Yes
1033,134,1,1,3.00,2,208.8,130,77.0,6.65,11.1,No
1034,16,1,0,0.00,1,153.2,65,46.0,11.49,10.7,No
1035,36,1,0,0.25,1,253.4,77,61.5,9.12,8.4,No
1036,50,1,0,0.00,1,131.7,108,41.0,10.83,11.0,No
1037,10,1,0,0.42,1,222.2,127,55.2,7.66,12.9,No
1038,38,1,0,0.00,2,131.2,98,37.0,8.15,8.2,No
1039,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3,No
1040,50,1,0,0.00,0,154.7,102,52.0,14.90,11.1,No
1041,178,0,0,0.00,2,124.5,134,34.0,7.06,11.4,Yes
1042,108,0,1,3.67,3,130.1,90,73.7,8.35,13.6,Yes
1043,112,1,0,0.00,0,208.7,150,54.0,10.64,8.5,No
1044,112,1,0,0.00,4,174.3,123,42.0,7.01,9.0,Yes
1045,152,1,0,0.00,1,228.1,93,51.0,6.82,9.0,No
1046,83,1,0,0.00,1,132.4,120,33.0,6.08,8.6,No
1047,103,1,0,0.00,5,204.9,107,47.0,6.76,10.4,No
1048,69,1,0,0.00,0,185.3,91,51.0,10.96,5.5,No
1049,194,1,0,0.00,0,162.3,88,46.0,10.69,10.9,No
1050,11,1,1,1.89,1,209.8,130,71.9,9.83,7.0,No
1051,94,1,0,0.00,2,252.6,104,58.0,8.45,11.1,No
1052,74,1,0,0.00,0,177.4,136,51.0,12.02,12.0,No
1053,13,1,1,3.05,2,176.6,65,75.5,8.64,11.3,No
1054,89,1,0,0.00,3,89.5,66,31.0,8.97,12.3,No
1055,94,0,1,2.57,4,197.1,125,77.7,10.73,9.5,No
1056,153,1,0,0.29,1,154.6,56,51.9,13.15,15.5,No
1057,132,1,1,2.46,1,154.6,128,72.6,12.28,9.1,No
1058,8,1,1,1.30,1,242.9,67,69.0,8.55,4.8,No
1059,77,1,0,0.00,1,221.8,84,52.0,8.30,13.2,No
1060,44,1,0,0.00,0,202.6,89,49.0,8.15,8.3,No
1061,111,1,0,0.00,3,255.9,97,61.0,10.21,12.3,No
1062,118,1,1,2.57,1,289.5,52,89.7,8.33,9.5,No
1063,84,1,1,3.51,1,159.1,106,75.1,7.49,13.0,No
1064,45,1,0,0.00,1,211.3,87,50.0,8.29,13.3,No
1065,75,1,0,0.00,1,166.3,125,42.0,7.91,6.1,No
1066,90,0,0,0.00,4,148.2,96,44.0,11.02,9.2,Yes
1067,117,1,0,0.26,2,214.4,94,51.6,6.90,9.9,No
1068,70,1,0,0.00,3,232.1,122,65.0,14.62,0.0,No
1069,132,1,0,0.00,1,121.5,88,43.0,12.65,10.7,No
1070,93,1,1,3.16,0,306.2,123,100.6,9.49,11.7,No
1071,101,1,1,4.19,0,200.1,108,92.9,9.45,15.5,No
1072,118,1,0,0.32,1,187.4,97,50.2,8.89,12.2,No
1073,103,1,0,0.33,0,189.8,110,46.3,5.78,12.2,No
1074,46,1,0,0.00,1,164.2,116,45.0,9.81,8.1,No
1075,43,1,0,0.00,0,135.8,125,37.0,8.16,12.6,No
1076,172,1,0,0.00,1,211.7,100,53.0,9.94,6.5,No
1077,101,1,0,0.00,1,118.6,89,38.0,9.98,11.5,No
1078,86,1,0,0.00,1,125.5,139,45.0,13.49,8.9,No
1079,180,1,1,2.05,1,231.8,78,80.5,11.65,7.6,No
1080,155,1,1,1.38,1,183.3,106,62.8,10.26,5.1,No
1081,60,0,0,0.00,0,205.9,97,59.0,13.87,11.0,Yes
1082,54,1,0,0.16,2,159.8,99,51.6,13.20,9.7,No
1083,123,1,1,0.78,0,146.6,87,42.8,5.74,2.9,No
1084,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1,No
1085,48,1,1,2.05,3,230.9,92,74.5,8.38,7.6,No
1086,120,1,1,3.13,0,299.5,83,96.3,8.17,11.6,No
1087,21,1,0,0.00,0,225.0,110,60.0,12.21,10.7,No
1088,100,1,0,0.00,2,188.5,152,45.0,7.42,15.2,No
1089,100,1,0,0.00,6,70.8,94,31.0,10.78,9.5,Yes
1090,104,1,0,0.00,0,234.2,128,65.0,14.66,9.8,Yes
1091,134,1,0,0.00,2,258.8,85,56.0,6.48,10.9,No
1092,80,1,0,0.35,2,127.8,67,41.5,9.08,15.9,No
1093,127,1,0,0.00,1,182.3,124,46.0,8.50,9.3,No
1094,89,1,0,0.29,1,178.7,81,53.9,11.69,9.1,No
1095,26,1,0,0.00,3,234.5,109,59.0,10.83,3.5,No
1096,153,1,0,0.00,1,185.3,127,50.0,10.40,15.1,No
1097,151,1,1,2.32,1,214.7,97,72.2,6.93,8.6,No
1098,157,1,0,0.00,1,196.0,74,52.0,10.67,7.9,No
1099,109,1,0,0.00,1,184.1,143,50.0,10.59,9.9,No
1100,162,1,1,2.51,1,179.7,144,75.1,10.91,9.3,Yes
1101,131,1,1,1.40,1,177.1,100,61.0,9.70,5.2,No
1102,101,1,0,0.00,1,190.7,72,51.0,10.43,8.8,No
1103,64,0,1,2.19,0,127.2,93,57.9,8.15,8.1,No
1104,28,1,0,0.00,3,168.2,87,43.0,8.09,10.1,No
1105,33,1,0,0.00,2,251.9,81,60.0,9.73,8.4,No
1106,126,1,0,0.00,1,321.3,99,69.0,8.40,8.0,Yes
1107,149,1,0,0.00,2,196.3,108,45.0,6.84,7.7,No
1108,35,1,0,0.32,2,124.2,102,35.2,6.20,13.1,No
1109,13,1,1,3.48,1,265.3,94,92.8,7.38,12.9,No
1110,107,1,0,0.00,3,134.0,104,38.0,8.73,7.3,No
1111,108,1,0,0.00,0,239.3,102,60.0,11.17,10.6,No
1112,124,1,0,0.00,4,143.3,120,44.0,11.54,7.8,Yes
1113,105,1,0,0.23,1,232.6,96,64.3,12.67,10.5,No
1114,93,1,0,0.29,1,328.1,106,71.9,7.59,8.7,Yes
1115,61,0,1,3.16,3,128.2,119,68.6,8.59,11.7,No
1116,42,1,0,0.00,2,184.5,98,49.0,10.03,8.8,No
1117,201,1,0,0.00,1,225.9,110,64.0,14.96,11.2,Yes
1118,159,1,0,0.00,1,87.7,103,39.0,13.91,10.5,No
1119,41,1,0,0.00,3,232.1,74,68.0,16.36,10.9,Yes
1120,118,1,0,0.43,0,205.2,115,55.3,9.24,7.0,No
1121,72,1,1,1.57,1,92.8,98,54.7,13.56,5.8,No
1122,79,1,0,0.00,1,147.0,72,40.0,8.29,8.4,No
1123,143,1,0,0.42,0,119.1,117,49.2,14.39,12.2,No
1124,72,1,0,0.42,3,118.2,106,39.2,8.36,12.2,No
1125,141,1,0,0.32,1,83.2,74,34.2,9.53,10.7,No
1126,182,1,0,0.00,2,279.5,118,65.0,10.16,10.7,Yes
1127,74,1,0,0.00,3,230.9,93,59.0,11.15,9.7,No
1128,130,1,0,0.00,1,263.7,113,61.0,9.33,18.3,Yes
1129,91,1,0,0.00,2,134.7,116,48.0,14.77,6.6,No
1130,83,1,0,0.00,0,195.0,92,52.0,10.53,11.0,No
1131,91,0,0,0.31,3,129.9,112,40.1,8.67,11.2,No
1132,90,1,1,1.73,1,124.5,94,58.3,11.59,6.4,No
1133,167,0,0,0.00,2,244.8,91,47.0,3.04,10.7,No
1134,93,1,0,0.00,3,267.9,114,65.0,11.15,11.3,Yes
1135,75,1,0,0.00,0,305.1,106,68.0,9.40,8.5,Yes
1136,72,1,0,0.00,1,177.1,97,46.0,9.24,8.0,No
1137,118,1,0,0.00,2,224.6,94,58.0,11.30,12.5,No
1138,50,0,1,2.16,0,307.1,94,98.6,14.47,8.0,No
1139,86,1,1,2.57,0,119.0,101,65.7,11.50,9.5,No
1140,164,1,0,0.00,1,123.3,78,36.0,8.50,12.7,No
1141,102,1,0,0.00,1,195.7,116,52.0,10.46,8.3,Yes
1142,75,1,1,1.43,5,175.8,97,63.3,10.88,5.3,No
1143,146,1,1,2.21,3,154.0,80,64.1,9.28,8.2,No
1144,82,1,0,0.00,4,200.3,96,52.0,10.06,7.1,No
1145,73,1,0,0.00,1,122.0,92,33.0,6.92,5.8,No
1146,147,1,1,3.81,2,243.4,126,103.1,13.69,14.1,No
1147,60,1,0,0.00,2,180.3,67,49.0,10.40,12.8,No
1148,141,0,1,3.02,0,258.6,84,93.2,11.10,11.2,No
1149,80,1,0,0.00,1,160.6,103,48.0,11.85,10.7,No
1150,97,1,1,1.73,1,117.6,97,54.3,9.82,6.4,No
1151,112,1,0,0.00,4,193.3,96,56.0,13.21,9.1,No
1152,163,1,0,0.00,1,191.3,89,49.0,9.70,12.8,No
1153,129,1,0,0.00,1,54.7,131,32.0,12.81,11.1,No
1154,71,1,0,0.32,3,185.0,84,55.2,11.63,14.9,No
1155,88,1,0,0.00,1,113.7,67,34.0,8.26,10.8,No
1156,115,1,0,0.26,0,210.6,120,51.6,7.66,11.0,No
1157,176,1,0,0.34,0,169.5,151,42.4,5.65,8.7,No
1158,101,1,0,0.00,1,239.0,156,64.0,13.65,13.5,Yes
1159,205,1,1,2.11,2,175.8,139,65.1,7.75,7.8,No
1160,53,1,0,0.00,1,164.1,106,46.0,10.30,11.4,No
1161,158,1,0,0.00,1,195.9,103,41.0,4.46,10.3,No
1162,100,0,0,0.00,1,107.2,98,26.0,4.34,9.7,No
1163,158,1,0,0.00,2,155.9,123,46.0,11.21,8.6,No
1164,136,0,1,2.84,3,203.9,106,79.4,9.38,10.5,No
1165,78,1,1,1.73,2,281.2,93,80.3,8.91,6.4,No
1166,82,1,0,0.17,1,143.9,61,43.7,9.75,11.1,No
1167,45,1,1,2.13,2,135.8,104,63.3,11.13,7.9,No
1168,87,1,0,0.00,3,177.2,72,52.0,12.45,8.6,No
1169,209,1,0,0.00,0,153.7,105,43.0,9.43,10.7,No
1170,131,1,0,0.46,0,153.4,86,47.6,9.93,10.4,No
1171,38,1,0,0.42,5,175.7,109,52.2,10.59,9.2,Yes
1172,25,1,0,0.33,2,242.6,69,63.3,10.45,14.4,No
1173,33,1,1,3.75,4,157.4,99,74.5,5.90,13.9,Yes
1174,155,1,0,0.00,3,181.4,111,46.0,8.39,11.3,No
1175,125,1,1,2.46,2,236.1,107,89.6,14.46,9.1,No
1176,116,1,1,3.13,2,268.6,83,92.3,8.91,11.6,No
1177,48,1,0,0.00,3,149.2,146,40.0,8.10,8.3,No
1178,73,1,1,3.19,6,82.3,105,67.9,12.81,11.8,Yes
1179,127,1,1,2.48,3,2.6,113,47.8,12.70,9.2,No
1180,47,1,1,3.56,2,112.8,150,75.6,12.20,13.2,No
1181,130,1,0,0.24,0,212.8,102,55.4,9.49,10.6,Yes
1182,97,1,0,0.00,1,168.6,87,51.0,12.96,7.3,No
1183,75,1,0,0.34,1,117.3,114,41.4,10.06,12.2,No
1184,174,1,0,0.00,1,192.1,97,48.0,8.50,11.4,No
1185,122,1,0,0.00,0,136.7,115,44.0,12.16,8.6,No
1186,95,1,1,2.73,1,260.8,130,90.3,10.67,10.1,No
1187,80,1,0,0.24,1,197.5,114,54.4,10.35,11.3,No
1188,126,1,1,2.35,0,278.0,88,92.5,12.66,8.7,No
1189,93,1,1,3.05,7,152.3,90,79.5,13.38,11.3,No
1190,134,1,0,0.35,6,204.7,108,50.5,7.16,11.0,No
1191,180,1,0,0.00,2,139.0,96,43.0,11.25,15.7,No
1192,88,1,0,0.00,3,61.9,78,33.0,13.13,8.8,No
1193,83,1,0,0.00,3,221.4,103,58.0,11.59,9.8,No
1194,137,1,0,0.00,1,109.8,120,39.0,11.53,11.9,No
1195,127,0,0,0.32,2,247.5,99,55.2,5.43,10.6,No
1196,101,1,1,3.40,0,193.9,71,84.0,9.49,12.6,No
1197,87,1,0,0.00,1,168.2,92,48.0,11.24,12.9,No
1198,192,1,0,0.34,2,185.0,88,54.4,11.25,11.4,No
1199,84,1,1,1.54,2,106.5,65,53.4,11.29,5.7,No
1200,201,1,1,4.08,1,192.0,97,93.8,11.96,15.1,No
1201,136,1,1,3.08,2,143.1,88,75.8,11.83,11.4,No
1202,78,1,0,0.00,0,147.1,80,42.0,9.99,13.7,No
1203,114,1,0,0.00,2,155.3,75,41.0,8.50,12.6,No
1204,108,1,0,0.00,1,187.4,101,49.0,10.00,12.6,No
1205,217,1,0,0.00,4,176.4,115,44.0,7.94,9.3,No
1206,119,1,1,3.05,0,217.2,94,79.5,6.94,11.3,No
1207,44,1,0,0.35,0,204.6,117,56.5,10.26,10.7,No
1208,148,0,0,0.00,0,218.9,88,55.0,10.40,11.1,No
1209,63,1,0,0.00,0,83.0,64,30.0,8.85,13.0,No
1210,122,1,0,0.29,2,107.9,88,41.9,11.79,9.5,No
1211,98,1,1,0.00,2,64.6,98,26.0,8.81,0.0,No
1212,131,0,1,3.73,4,292.9,101,104.3,9.99,13.8,Yes
1213,173,1,0,0.00,1,191.4,114,47.0,8.43,10.3,No
1214,131,1,1,2.54,1,135.9,60,68.4,11.66,9.4,No
1215,124,1,1,3.24,2,144.5,35,79.4,13.12,12.0,No
1216,122,1,1,2.08,2,166.0,62,69.8,11.70,7.7,No
1217,119,1,0,0.00,0,294.2,100,70.0,11.63,9.0,Yes
1218,116,1,0,0.00,0,201.8,82,54.0,11.58,16.5,No
1219,41,1,1,1.97,2,239.8,110,79.7,11.10,7.3,No
1220,87,1,0,0.00,0,204.8,101,49.0,8.05,9.5,No
1221,89,1,0,0.00,5,129.2,71,41.0,10.71,10.3,Yes
1222,131,1,0,0.00,1,166.5,129,47.0,10.51,9.9,No
1223,106,1,1,3.54,0,220.1,105,92.4,11.11,13.1,No
1224,77,1,0,0.00,0,245.2,87,64.0,12.71,7.5,Yes
1225,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,Yes
1226,138,1,1,2.13,0,19.5,149,37.3,7.05,7.9,No
1227,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9,No
1228,95,1,0,0.00,1,175.2,91,51.0,12.22,7.5,No
1229,113,1,0,0.00,2,150.1,120,43.0,10.01,11.0,No
1230,115,1,0,0.00,1,286.4,125,67.0,10.29,6.9,Yes
1231,58,1,0,0.00,3,131.9,96,37.0,8.38,14.7,No
1232,67,1,0,0.00,0,179.8,125,46.0,8.66,10.9,No
1233,127,1,1,3.13,1,143.2,99,70.3,8.50,11.6,No
1234,102,1,0,0.00,0,114.8,125,27.0,4.10,12.0,No
1235,153,1,0,0.00,2,122.5,145,45.0,13.67,8.0,No
1236,45,1,1,3.21,0,196.6,84,93.1,15.66,11.9,No
1237,59,1,1,2.46,0,127.4,110,55.6,5.17,9.1,No
1238,74,1,1,2.67,4,249.4,70,87.7,10.48,9.9,No
1239,35,1,1,2.54,1,241.7,87,79.4,7.10,9.4,No
1240,76,1,0,0.00,0,203.6,61,49.0,8.09,8.4,No
1241,109,1,0,0.00,1,175.6,80,51.0,11.90,10.2,No
1242,107,0,0,0.00,2,273.5,104,63.0,9.19,11.0,No
1243,91,1,1,2.94,1,169.8,105,64.4,3.26,10.9,No
1244,120,1,1,2.75,5,153.5,84,70.5,9.70,10.2,No
1245,138,0,0,0.00,2,286.2,61,65.0,9.36,11.0,Yes
1246,118,0,0,0.00,0,223.4,98,57.0,11.03,6.3,No
1247,93,1,0,0.31,0,151.4,89,45.1,9.32,10.9,No
1248,90,1,0,0.00,1,140.2,97,43.0,10.70,7.1,No
1249,93,1,0,0.00,3,190.7,114,51.0,10.91,8.1,No
1250,114,1,0,0.00,5,147.1,119,39.0,8.05,9.0,Yes
1251,27,1,0,0.16,1,236.7,110,61.6,11.60,12.7,No
1252,132,1,0,0.00,2,176.7,132,51.0,12.21,9.1,No
1253,88,1,1,2.94,1,93.4,106,67.4,12.60,10.9,No
1254,121,1,0,0.00,2,168.9,128,40.0,6.20,2.9,No
1255,104,1,0,0.27,5,280.4,127,65.7,8.97,15.2,No
1256,63,1,1,2.78,0,214.2,61,79.8,9.06,10.3,No
1257,71,1,0,0.00,0,104.0,92,35.0,9.85,14.6,No
1258,106,1,0,0.00,3,212.9,110,53.0,9.35,6.3,No
1259,81,1,0,0.00,0,324.7,48,76.0,11.82,13.1,Yes
1260,119,1,0,0.00,2,81.9,75,36.0,12.69,8.9,Yes
1261,51,1,0,0.00,1,259.9,114,60.0,8.81,15.3,No
1262,137,1,0,0.13,3,115.0,130,33.3,6.89,7.3,No
1263,36,1,0,0.00,0,117.1,94,40.0,11.77,9.0,No
1264,78,1,0,0.40,4,103.5,115,32.0,5.90,12.0,Yes
1265,155,1,0,0.00,2,262.4,55,62.0,9.73,8.3,No
1266,111,1,0,0.00,5,123.1,88,40.0,10.70,12.0,Yes
1267,118,1,0,0.00,2,113.0,80,32.0,7.51,10.8,No
1268,159,1,0,0.00,1,169.8,114,46.0,9.89,11.6,No
1269,78,1,0,0.00,1,87.7,74,34.0,10.74,10.8,No
1270,100,1,0,0.00,1,115.9,87,30.0,5.57,7.1,No
1271,121,1,0,0.00,2,134.1,112,40.0,9.76,10.5,No
1272,89,0,1,3.00,0,112.6,114,72.0,13.09,11.1,Yes
1273,147,1,0,0.00,0,274.0,92,67.0,11.59,6.2,Yes
1274,172,1,1,2.38,1,274.9,102,86.8,9.33,8.8,No
1275,147,0,0,0.00,0,157.0,79,36.0,5.16,7.1,No
1276,65,1,0,0.00,1,213.4,111,57.0,11.73,2.7,No
1277,104,0,0,0.00,0,148.2,108,39.0,8.09,11.0,No
1278,176,1,0,0.00,2,250.9,108,58.0,8.57,9.6,No
1279,193,1,1,3.32,1,124.0,102,72.2,10.15,12.3,No
1280,39,1,0,0.00,2,154.1,104,44.0,10.21,9.8,No
1281,88,1,0,0.00,5,131.5,99,38.0,8.74,7.9,Yes
1282,94,1,0,0.00,1,190.6,108,46.0,7.62,7.5,No
