CustomerID,Age,Entrepreneur,Unemployed,Married,Divorced,High School,College,AverageBalance,LoanDefault
8548,58,0,0,1,0,0,0,7060.3,No
8551,48,0,0,0,0,0,0,317.2,No
8555,44,0,0,1,0,0,0,131.3,No
8583,55,0,0,1,0,0,0,175.5,No
8584,46,0,0,1,0,0,0,642.2,No
8589,43,0,0,1,0,0,0,59.8,No
8591,42,0,0,1,0,0,0,436.8,No
8606,31,0,0,1,0,0,0,341.9,No
8615,40,0,0,1,0,0,0,3252.6,No
8617,29,0,0,1,0,0,0,322.4,No
8620,27,0,0,0,0,0,0,6.5,No
8621,38,0,0,0,0,0,0,491.4,No
8626,36,0,0,1,0,0,0,159.9,No
8635,35,0,0,0,0,0,0,5.2,No
8638,47,0,0,1,0,0,0,2949.7,No
8640,32,0,0,0,0,0,0,15857.4,No
8643,26,0,0,1,0,0,0,773.5,No
8644,34,0,0,1,0,0,0,509.6,No
8645,32,0,0,1,0,0,0,590.2,No
8648,36,0,0,1,0,0,0,137.8,No
8654,39,0,0,0,1,0,0,1059.5,No
8673,29,0,0,1,0,0,0,6.5,No
8676,35,0,0,1,0,0,0,1530.1,No
8687,61,0,0,1,0,0,0,10242.7,No
8689,42,0,0,1,0,0,0,261.3,No
8691,60,0,0,1,0,0,0,820.3,No
8702,57,0,0,1,0,0,0,4041.7,No
8703,50,0,0,1,0,0,0,497.9,No
8708,32,0,0,1,0,0,0,520.0,No
8716,34,0,0,1,0,0,0,8733.4,No
8717,52,0,0,1,0,0,0,397.8,No
8720,44,0,0,1,0,0,0,808.6,No
8721,40,0,0,0,0,0,0,153.4,No
8728,50,0,0,1,0,0,0,106.6,No
8744,58,0,0,0,1,0,0,1688.7,No
8746,39,0,0,1,0,0,0,725.4,No
8749,61,0,0,1,0,0,0,6.5,No
8753,43,0,0,1,0,0,0,578.5,No
8754,33,0,0,0,0,0,0,794.3,No
8756,21,0,0,0,0,0,0,54.6,No
8762,54,0,0,1,0,1,0,1678.3,No
8777,52,0,0,1,0,1,0,1016.6,No
8791,30,0,0,0,0,1,0,120.0,No
8793,31,0,0,0,0,1,0,3.9,No
8795,44,0,0,1,0,1,0,167.7,No
8796,36,0,0,1,0,1,0,700.7,No
8802,30,0,0,0,0,1,0,594.1,No
8806,45,0,0,1,0,1,0,85.8,No
8809,40,0,0,1,0,1,0,274.3,No
8815,43,0,0,1,0,1,0,1566.5,No
8818,40,0,0,1,0,1,0,14.0,No
8836,30,0,0,0,1,1,0,271.7,No
8838,50,0,0,0,1,1,0,53.3,No
8839,44,0,0,1,0,1,0,128.7,No
8847,45,0,0,1,0,1,0,106.6,No
8863,31,0,0,0,0,1,0,10.0,No
8868,39,0,0,1,0,1,0,789.1,No
8875,33,0,0,0,1,1,0,78.0,No
8876,51,0,0,0,1,1,0,547.3,No
8886,37,0,0,1,0,1,0,20.8,No
8899,40,0,0,1,0,1,0,397.8,No
8902,28,0,0,0,0,1,0,126.1,No
8906,33,0,0,1,0,1,0,149.0,No
8911,40,0,0,1,0,1,0,79.3,No
8916,38,0,0,0,0,1,0,1.3,No
8921,41,0,0,1,0,1,0,140.4,No
8931,43,0,0,1,0,1,0,867.1,No
8932,39,0,0,0,0,1,0,37.7,No
8933,27,0,0,0,0,1,0,160.0,No
8934,38,0,0,1,0,1,0,28.6,No
8936,30,0,0,1,0,1,0,401.7,No
8937,46,0,0,0,0,1,0,98.8,No
8943,44,0,0,1,0,1,0,1.3,No
8951,36,0,0,1,0,1,0,267.8,No
8971,33,0,0,1,0,1,0,2584.4,No
8974,42,0,0,1,0,1,0,39.0,No
8993,35,0,0,1,0,1,0,32.5,No
8995,33,0,0,1,0,1,0,685.1,No
9002,28,0,0,1,0,1,0,153.0,No
9018,44,0,0,1,0,1,0,179.4,No
9028,44,0,0,1,0,1,0,110.5,No
9031,35,0,0,0,0,1,0,52.0,No
9044,35,0,0,1,0,1,0,257.4,Yes
9061,33,0,0,1,0,1,0,2327.0,No
9063,36,0,0,1,0,1,0,11.7,No
9079,53,0,0,1,0,1,0,175.5,No
9082,38,0,0,1,0,1,0,63.7,No
9087,38,0,0,1,0,1,0,222.3,No
9098,55,0,0,1,0,1,0,332.8,No
9099,59,0,0,1,0,1,0,1788.8,No
9101,29,0,0,0,0,1,0,1108.9,No
9103,34,0,0,1,0,1,0,2778.1,No
9105,29,0,0,1,0,1,0,19.5,No
9113,27,0,0,1,0,1,0,733.2,No
9119,34,0,0,1,0,1,0,32.0,No
9123,37,0,0,1,0,1,0,252.2,No
9132,26,0,0,1,0,1,0,374.4,No
9136,31,0,0,1,0,1,0,386.1,No
9139,29,0,0,1,0,1,0,36.4,No
9141,26,0,0,0,0,1,0,29.9,Yes
9146,43,0,0,1,0,1,0,81.9,No
9150,48,0,0,1,0,1,0,889.2,No
9151,30,0,0,1,0,1,0,595.4,No
9156,28,0,0,0,0,1,0,3698.5,No
9159,44,0,0,1,0,1,0,101.4,No
9176,28,0,0,1,0,1,0,123.5,No
9180,27,0,0,0,0,1,0,235.3,No
9182,37,0,0,1,0,1,0,215.8,No
9184,42,0,0,1,0,1,0,2163.2,No
9187,26,0,0,0,0,1,0,401.7,No
9188,45,0,0,1,0,1,0,85.8,No
9201,45,0,0,1,0,1,0,6039.8,No
9207,26,0,0,0,0,1,0,265.2,No
9216,27,0,0,1,0,1,0,131.0,No
9218,28,0,0,1,0,1,0,83.2,No
9223,31,0,0,0,0,1,0,968.5,No
9234,32,0,0,0,0,1,0,439.4,No
9237,31,0,0,1,0,1,0,1068.6,No
9238,26,0,0,0,0,1,0,278.2,No
9239,52,0,0,1,0,1,0,209.3,No
9241,42,0,0,0,1,1,0,175.5,No
9242,34,0,0,1,0,1,0,130.0,No
9246,33,0,0,1,0,1,0,197.6,No
9263,40,0,0,1,0,1,0,39.0,No
9264,54,0,0,1,0,1,0,1674.4,No
9266,46,0,0,0,0,1,0,3121.3,No
9267,52,0,0,0,0,1,0,2003.3,No
9277,49,0,0,1,0,1,0,794.3,No
9279,42,0,0,0,0,1,0,31.2,No
9286,42,0,0,1,0,1,0,3.9,No
9290,41,0,0,1,0,1,0,305.5,No
9309,34,0,0,1,0,1,0,887.9,No
9310,43,0,0,1,0,1,0,1704.3,No
9315,44,0,0,1,0,1,0,2622.1,No
9316,34,0,0,0,0,1,0,149.5,Yes
9318,27,0,0,0,0,1,0,1495.0,No
9329,54,0,0,1,0,1,0,284.7,No
9333,29,0,0,1,0,1,0,540.8,No
9338,36,0,0,1,0,1,0,527.8,No
9340,50,0,0,1,0,1,0,123.5,No
9341,41,0,0,1,0,1,0,1799.2,No
9344,48,0,0,1,0,1,0,2486.9,No
9345,50,0,0,0,0,1,0,920.4,No
9352,46,0,0,1,0,1,0,1305.2,No
9357,47,0,0,1,0,1,0,6897.8,No
9362,42,0,0,1,0,1,0,776.1,No
9370,53,0,0,1,0,1,0,176.8,No
9375,43,0,0,1,0,1,0,3978.0,No
9382,42,0,0,1,0,1,0,816.4,No
9383,33,0,0,1,0,1,0,282.1,No
9385,36,0,0,0,0,1,0,1809.6,No
9387,43,0,0,0,0,1,0,547.3,No
9389,58,0,0,1,0,1,0,374.4,No
9390,53,0,0,1,0,1,0,1482.0,No
9391,51,0,0,1,0,1,0,911.3,No
9401,31,0,0,1,0,1,0,936.0,No
9402,33,0,0,1,0,1,0,227.5,No
9404,45,0,0,1,0,1,0,156.0,No
9408,51,0,0,1,0,1,0,1838.2,No
9409,50,0,0,1,0,1,0,8135.4,No
9415,43,0,0,1,0,1,0,24.7,No
9421,33,0,0,0,1,1,0,170.3,No
9423,33,0,0,1,0,1,0,75.4,No
9436,32,0,0,1,0,1,0,1556.1,No
9437,26,0,0,0,0,1,0,84.5,No
9438,29,0,0,0,0,1,0,1515.8,No
9450,42,0,0,1,0,1,0,408.2,No
9451,42,0,0,1,0,1,0,456.3,No
9461,24,0,0,0,0,1,0,100.1,No
9463,53,0,0,1,0,1,0,2.6,No
9466,34,0,0,1,0,1,0,396.5,No
9475,31,0,0,1,0,1,0,55.9,No
9478,56,0,0,1,0,1,0,410.8,No
9481,35,0,0,0,0,1,0,6.5,No
9482,30,0,0,1,0,1,0,16506.1,No
9483,47,0,0,1,0,1,0,1121.9,No
9493,40,0,0,1,0,1,0,443.3,No
9496,40,0,0,1,0,1,0,625.3,No
9517,45,0,0,1,0,1,0,54.6,No
9523,27,0,0,1,0,1,0,796.9,No
9525,32,0,0,0,0,1,0,1574.3,No
9534,30,0,0,1,0,1,0,120.0,No
9537,45,0,0,1,0,1,0,5344.3,No
9552,35,0,0,0,1,1,0,131.0,No
9555,35,0,0,1,0,1,0,648.7,No
9568,40,0,0,1,0,1,0,1140.1,No
9569,37,0,0,1,0,1,0,470.6,No
9571,39,0,0,1,0,1,0,425.1,No
9576,30,0,0,1,0,1,0,874.9,No
9578,33,0,0,1,0,1,0,4236.7,No
9580,31,0,0,0,0,1,0,7289.1,No
9582,33,0,0,1,0,1,0,19.0,No
9587,32,0,0,1,0,1,0,6494.8,No
9589,32,0,0,1,0,1,0,3075.8,No
9600,48,0,0,1,0,1,0,6575.4,No
9616,57,0,0,1,0,1,0,335.4,No
9619,31,0,0,1,0,1,0,4304.3,No
9625,34,0,0,0,0,1,0,725.4,No
9629,38,0,0,1,0,1,0,806.0,No
9635,34,0,0,0,0,1,0,4904.9,No
9636,31,0,0,1,0,1,0,2488.2,No
9640,31,0,0,1,0,1,0,1615.9,No
9643,23,0,0,0,0,1,0,11.7,No
9644,33,0,0,1,0,1,0,2111.2,No
9645,30,0,0,0,0,1,0,310.7,Yes
9648,40,0,0,0,0,1,0,1385.8,No
9653,37,0,0,0,0,1,0,2641.6,No
9654,37,0,0,0,0,1,0,17102.8,No
9666,25,0,0,0,0,1,0,638.3,No
9670,32,0,0,1,0,1,0,8.0,No
9688,32,0,0,1,0,1,0,1196.0,No
9697,38,0,0,1,0,1,0,808.6,No
9705,49,0,0,1,0,1,0,2038.4,No
9706,33,0,0,1,0,1,0,135.0,No
9707,38,0,0,1,0,1,0,1008.8,No
9709,36,0,0,0,0,1,0,897.0,No
9717,55,0,0,1,0,1,0,1285.7,No
9722,31,0,0,0,0,1,0,661.7,No
9724,30,0,0,0,0,1,0,310.7,No
9726,34,0,0,0,1,1,0,4937.4,No
9727,34,0,0,1,0,1,0,975.0,No
9728,22,0,0,0,0,1,0,109.0,No
9739,29,0,0,0,0,1,0,270.4,No
9741,38,0,0,1,0,1,0,52.0,No
9742,27,0,0,0,0,1,0,873.6,No
9746,30,0,0,0,0,1,0,102.7,No
9747,30,0,0,1,0,1,0,366.6,No
9752,33,0,0,1,0,1,0,1072.5,No
9753,28,0,0,0,0,1,0,479.7,No
9756,31,0,0,0,0,1,0,1765.4,No
9758,33,0,0,1,0,1,0,2003.3,No
9761,33,0,0,1,0,1,0,1903.2,No
9765,33,0,0,1,0,1,0,601.9,No
9777,33,0,0,1,0,1,0,449.8,No
9778,42,0,0,1,0,1,0,214.5,No
9781,31,0,0,1,0,1,0,3783.0,No
9782,32,0,0,1,0,1,0,2314.0,No
9791,33,0,0,1,0,1,0,2.6,Yes
9792,37,0,0,1,0,1,0,18003.7,No
9799,43,0,0,1,0,1,0,611.0,No
9818,37,0,0,1,0,1,0,162.5,No
9821,48,0,0,1,0,1,0,25.0,No
9822,33,0,0,1,0,1,0,6.5,No
9823,34,0,0,1,0,1,0,9380.8,No
9826,34,0,0,1,0,1,0,1634.1,No
9832,29,0,0,1,0,1,0,2.6,No
9835,24,0,0,1,0,1,0,1279.2,No
9837,45,0,0,0,1,1,0,100.1,No
9839,53,0,0,0,0,1,0,136.5,No
9843,43,0,0,1,0,1,0,789.1,No
9844,46,0,0,1,0,1,0,642.2,No
9845,54,0,0,1,0,1,0,89.7,No
9850,53,0,0,1,0,1,0,1266.2,No
9852,40,0,0,1,0,1,0,7644.0,No
9857,26,0,0,0,0,1,0,440.7,No
9858,24,0,0,1,0,1,0,890.5,No
9859,33,0,0,1,0,1,0,477.1,No
9866,39,0,0,1,0,1,0,616.2,No
9867,31,0,0,0,0,1,0,4161.3,No
9872,37,0,0,0,0,1,0,4347.2,No
9874,34,0,0,1,0,1,0,321.1,No
9878,40,0,0,0,0,1,0,121.0,No
9879,36,0,0,1,0,1,0,240.5,No
9882,29,0,0,1,0,1,0,3608.8,No
9889,32,0,0,1,0,1,0,1950.0,No
9894,46,0,0,1,0,1,0,482.3,No
9895,28,0,0,1,0,1,0,143.0,No
9902,34,0,0,1,0,1,0,594.1,No
9903,51,0,0,0,1,1,0,280.8,No
9904,31,0,0,1,0,1,0,263.9,No
9910,51,0,0,0,0,1,0,1216.8,No
9911,27,0,0,0,0,1,0,113.1,Yes
9913,25,0,0,0,0,1,0,3060.2,No
9927,37,0,0,0,1,1,0,432.9,No
9928,26,0,0,1,0,1,0,369.2,No
9935,28,0,0,1,0,1,0,45.0,No
9942,31,0,0,0,0,1,0,479.7,No
9948,25,0,0,0,0,1,0,33.8,No
9951,34,0,0,1,0,1,0,2242.5,No
9956,26,0,0,1,0,1,0,724.1,No
9959,31,0,0,1,0,1,0,100.1,No
9965,45,0,0,1,0,1,0,70.2,No
9970,39,0,0,1,0,1,0,6788.6,No
9974,28,0,0,0,0,1,0,1042.6,No
9976,23,0,0,0,0,1,0,278.2,No
9977,49,0,0,1,0,1,0,752.7,No
9983,31,0,0,1,0,1,0,387.4,No
9987,22,0,0,1,0,1,0,508.3,No
9993,25,0,0,0,0,1,0,2555.8,No
9998,25,0,0,0,0,1,0,269.1,No
9999,28,0,0,1,0,1,0,1190.8,No
10000,29,0,0,1,0,1,0,1522.3,No
10005,26,0,0,0,0,1,0,514.8,No
10007,38,0,0,1,0,1,0,752.7,No
10017,41,0,0,0,0,1,0,2107.3,No
10032,25,0,0,0,1,1,0,3156.4,No
10034,29,0,0,0,0,1,0,27.0,No
10035,26,0,0,1,0,1,0,369.2,No
10037,33,0,0,1,0,1,0,812.5,No
10043,34,0,0,1,0,1,0,339.3,No
10046,39,0,0,1,0,1,0,1210.3,Yes
10051,29,0,0,0,0,1,0,1289.6,No
10054,32,0,0,1,0,1,0,460.2,Yes
10066,43,0,0,1,0,1,0,66.0,No
10070,31,0,0,1,0,1,0,367.9,No
10072,41,0,0,1,0,1,0,250.9,No
10076,56,0,0,1,0,1,0,323.7,No
10078,37,0,0,1,0,1,0,15538.9,No
10091,47,0,0,1,0,1,0,10380.5,No
10093,39,0,0,1,0,1,0,20.8,Yes
10096,35,0,0,1,0,1,0,816.4,No
10098,36,0,0,1,0,1,0,1246.7,No
10099,33,0,0,1,0,1,0,540.8,No
10104,40,0,0,1,0,1,0,33.0,No
10106,45,0,0,1,0,1,0,2311.4,No
10107,39,0,0,0,0,1,0,1150.5,No
10111,39,0,0,0,1,1,0,122.2,No
10119,38,0,0,0,0,1,0,678.6,No
10121,47,0,0,1,0,1,0,990.6,No
10124,42,0,0,1,0,1,0,266.5,No
10134,32,0,0,1,0,1,0,707.2,No
10137,40,0,0,1,0,1,0,1430.0,No
10146,30,0,0,0,0,1,0,1210.3,No
10158,37,0,0,1,0,1,0,663.0,No
10166,42,0,0,1,0,1,0,3173.3,No
10170,35,0,0,1,0,1,0,695.5,No
10174,51,0,0,1,0,1,0,1786.2,No
10177,35,0,0,0,0,1,0,334.1,No
10181,48,0,0,1,0,1,0,2393.3,No
10182,25,0,0,0,0,1,0,457.6,No
10184,40,0,0,1,0,1,0,6.0,No
10194,23,0,0,0,0,1,0,6688.5,No
10201,22,0,0,0,0,1,0,245.7,No
10222,50,0,0,1,0,1,0,2580.5,No
10226,30,0,0,1,0,1,0,468.0,No
10233,30,0,0,1,0,1,0,752.7,No
10235,37,0,0,0,0,1,0,4629.3,No
10253,29,0,0,0,0,1,0,104.0,No
10259,35,0,0,1,0,1,0,127.4,No
10264,59,0,0,1,0,1,0,617.5,No
10265,36,0,0,1,0,1,0,81.9,No
10267,53,0,0,1,0,1,0,924.3,No
10272,42,0,0,1,0,1,0,5.2,No
10289,25,0,0,0,0,1,0,2724.8,No
10293,41,0,0,0,0,1,0,1232.4,No
10295,45,0,0,1,0,1,0,1019.2,No
10300,37,0,0,1,0,1,0,87.1,No
10301,37,0,0,1,0,1,0,518.7,Yes
10307,23,0,0,0,0,1,0,1704.3,No
10308,32,0,0,1,0,1,0,1210.3,No
10314,45,0,0,1,0,1,0,287.3,No
10317,28,0,0,1,0,1,0,282.1,No
10326,31,0,0,1,0,1,0,78.0,No
10327,26,0,0,0,0,1,0,23258.3,No
10335,34,0,0,1,0,1,0,117.0,No
10356,25,0,0,0,0,1,0,429.0,No
10362,29,0,0,0,0,1,0,48.1,No
10415,36,0,0,1,0,1,0,449.8,No
10422,32,0,0,0,0,1,0,293.8,No
10424,37,0,0,1,0,1,0,254.8,No
10435,45,0,0,1,0,1,0,189.8,No
10442,34,0,0,0,0,1,0,2402.4,No
10457,43,0,0,1,0,1,0,131.3,No
10464,53,0,0,1,0,1,0,139.0,No
10466,36,0,0,1,0,1,0,91.0,No
10467,44,0,0,0,0,1,0,336.7,No
10471,38,0,0,1,0,1,0,4677.4,No
10479,35,0,0,0,0,1,0,15172.3,No
10480,54,0,0,0,1,1,0,283.4,No
10482,29,0,0,1,0,1,0,113.1,No
10484,33,0,0,1,0,1,0,3438.5,No
10490,51,0,0,1,0,1,0,652.6,No
10506,57,0,0,1,0,1,0,7218.9,No
10511,58,0,0,1,0,1,0,32.5,No
10513,35,0,0,1,0,1,0,5.2,No
10524,35,0,0,0,0,1,0,527.8,No
10538,36,0,0,1,0,1,0,932.1,No
10541,40,0,0,1,0,1,0,14409.2,No
10547,34,0,0,1,0,1,0,457.6,No
10551,55,0,0,1,0,1,0,28.0,No
10554,39,0,0,1,0,1,0,1777.1,No
10561,48,0,0,1,0,1,0,1300.0,No
10562,41,0,0,1,0,1,0,1514.5,No
10568,37,0,0,1,0,1,0,1368.9,No
10576,59,0,0,1,0,1,0,1193.4,Yes
10577,36,0,0,0,1,1,0,1050.4,No
10581,59,0,0,1,0,1,0,1259.7,No
10582,36,0,0,0,1,1,0,829.4,No
10586,40,0,0,1,0,1,0,1138.8,No
10587,39,0,0,1,0,1,0,99.0,No
10590,36,0,0,0,0,1,0,3850.6,No
10594,47,0,0,1,0,1,0,278.2,No
10596,35,0,0,1,0,1,0,365.3,No
10607,45,0,0,1,0,1,0,689.0,No
10622,46,0,0,1,0,1,0,9.1,No
10628,36,0,0,1,0,1,0,159.0,Yes
10633,37,0,0,1,0,1,0,2256.8,No
10634,28,0,0,1,0,1,0,640.9,No
10640,39,0,0,1,0,1,0,50.7,No
10645,44,0,0,1,0,1,0,1491.1,No
10656,38,0,0,0,0,1,0,674.7,No
10659,31,0,0,0,0,1,0,70.2,No
10665,36,0,0,1,0,1,0,698.1,No
10668,55,0,0,1,0,1,0,7636.2,No
10670,49,0,0,0,1,1,0,1102.4,No
10682,43,0,0,0,1,1,0,1479.4,No
10703,51,0,0,1,0,1,0,113.0,Yes
10706,38,0,0,1,0,1,0,1306.5,No
10712,52,0,0,1,0,1,0,1950.0,No
10721,37,0,0,0,0,1,0,5038.8,No
10723,42,0,0,1,0,1,0,642.2,No
10724,33,0,0,0,0,1,0,17542.2,No
10726,53,0,0,1,0,1,0,278.2,No
10732,36,0,0,1,0,1,0,1471.6,No
10736,39,0,0,1,0,1,0,1302.6,No
10739,54,0,0,1,0,1,0,198.9,No
10740,52,0,0,1,0,1,0,2418.0,No
10742,46,0,0,1,0,1,0,178.1,No
10746,42,0,0,1,0,1,0,682.5,No
10755,35,0,0,1,0,1,0,447.2,No
10756,36,0,0,1,0,1,0,1134.9,No
10761,40,0,0,1,0,1,0,1202.5,No
10780,48,0,0,1,0,1,0,443.3,No
10781,36,0,0,1,0,1,0,2733.9,No
10784,28,0,0,1,0,1,0,254.8,No
10786,40,0,0,1,0,1,0,93.6,No
10789,30,0,0,1,0,1,0,1470.3,No
10794,30,0,0,1,0,1,0,474.5,No
10796,31,0,0,1,0,1,0,847.6,No
10799,37,0,0,1,0,1,0,787.8,No
10800,45,0,0,0,1,1,0,916.5,No
10801,51,0,0,1,0,1,0,174.0,No
10805,40,0,0,1,0,1,0,406.9,No
10807,44,0,0,1,0,1,0,1271.4,No
10813,26,0,0,0,0,1,0,432.9,No
10814,31,0,0,0,0,1,0,35.1,No
10817,26,0,0,0,0,1,0,230.1,No
10825,59,0,0,1,0,1,0,1736.8,No
10827,42,0,0,0,1,1,0,4429.1,No
10830,51,0,0,1,0,1,0,656.5,No
10832,36,0,0,1,0,1,0,698.1,No
10840,29,0,0,1,0,1,0,321.1,No
10843,34,0,0,0,1,1,0,478.4,No
10844,55,0,0,0,0,1,0,106.6,No
10846,31,0,0,0,0,1,0,20.8,No
10849,26,0,0,0,0,1,0,10424.7,Yes
10850,42,0,0,0,0,1,0,544.7,No
10860,35,0,0,0,0,1,0,2194.4,No
10868,25,0,0,0,0,1,0,643.5,No
10879,55,0,0,1,0,1,0,87.1,Yes
10881,28,0,0,0,0,1,0,672.1,No
10882,29,0,0,1,0,1,0,621.4,No
10886,25,0,0,0,0,1,0,6.0,No
10890,58,0,0,1,0,1,0,362.7,No
10892,50,0,0,1,0,1,0,1680.9,No
10894,49,0,0,1,0,1,0,2389.4,No
10896,32,0,0,0,1,1,0,388.7,No
10926,47,0,0,1,0,1,0,897.0,No
10931,39,0,0,1,0,1,0,975.0,No
10932,42,0,0,1,0,1,0,915.2,No
10938,29,0,0,0,0,1,0,2545.4,No
10955,30,0,0,0,0,1,0,201.5,No
10961,26,0,0,0,0,1,0,37.7,No
10963,31,0,0,1,0,1,0,2.6,No
10966,42,0,0,0,1,1,0,1639.3,No
10970,33,0,0,1,0,1,0,22.1,No
10975,42,0,0,0,1,1,0,1167.4,No
10977,29,0,0,1,0,1,0,35.0,No
10983,34,0,0,1,0,1,0,377.0,No
10984,37,0,0,1,0,1,0,731.9,No
10985,40,0,0,1,0,1,0,2805.4,No
10987,49,0,0,1,0,1,0,1465.1,No
10999,35,0,0,1,0,1,0,791.7,No
11001,37,0,0,1,0,1,0,152.0,No
11016,37,0,0,0,0,1,0,2173.6,No
11023,49,0,0,0,0,1,0,253.5,No
11025,34,0,0,1,0,1,0,204.1,No
11039,60,0,0,1,0,1,0,1469.0,No
11044,48,0,0,1,0,1,0,131.3,No
11045,46,0,0,1,0,1,0,1198.6,No
11046,45,0,0,0,0,1,0,118.3,No
11047,44,0,0,0,1,1,0,353.6,No
11055,35,0,0,1,0,1,0,132.6,No
11061,53,0,0,1,0,1,0,210.6,No
11063,48,0,0,1,0,1,0,964.6,No
11074,40,0,0,0,1,1,0,453.7,No
11076,37,0,0,1,0,1,0,139.0,No
11077,42,0,0,1,0,1,0,188.5,No
11083,59,0,0,0,1,1,0,67.0,No
11085,34,0,0,1,0,1,0,378.3,No
11093,39,0,0,1,0,1,0,94.0,No
11094,36,0,0,1,0,1,0,300.3,No
11102,36,0,0,1,0,1,0,4446.0,No
11107,53,0,0,1,0,1,0,8135.4,No
11113,45,0,0,0,0,1,0,154.0,Yes
11121,25,0,0,0,0,1,0,205.4,No
11136,34,0,0,1,0,1,0,1050.4,No
11138,58,0,0,0,1,1,0,705.9,No
11141,26,0,0,0,0,1,0,5389.8,No
11151,31,0,0,0,1,1,0,360.1,No
11157,49,0,0,1,0,1,0,1072.5,No
11159,49,0,0,1,0,1,0,504.4,No
11162,50,0,0,1,0,1,0,24.7,No
11169,34,0,0,0,0,1,0,50.7,No
11170,31,0,0,1,0,1,0,83.2,No
11174,28,0,0,1,0,1,0,3091.4,No
11180,29,0,0,1,0,1,0,835.9,Yes
11182,33,0,0,1,0,1,0,115.7,No
11185,51,0,0,1,0,1,0,188.5,No
11195,28,0,0,1,0,1,0,224.9,No
11199,32,0,0,0,1,1,0,614.9,No
11202,38,0,0,1,0,1,0,2207.4,No
11209,31,0,0,0,0,1,0,421.2,No
11214,30,0,0,1,0,1,0,855.4,No
11220,26,0,0,1,0,1,0,808.6,No
11225,38,0,0,0,0,1,0,52.0,No
11235,36,0,0,1,0,1,0,2150.2,No
11246,29,0,0,1,0,1,0,3.9,No
11252,35,0,0,1,0,1,0,210.6,No
11254,27,0,0,0,0,1,0,321.1,No
11255,51,0,0,1,0,1,0,120.0,No
11256,50,0,0,1,0,1,0,2616.9,No
11261,33,0,0,0,1,1,0,616.2,No
11262,33,0,0,1,0,1,0,169.0,No
11267,46,0,0,1,0,1,0,271.7,No
11272,45,0,0,1,0,1,0,2692.3,No
11275,34,0,0,1,0,1,0,2145.0,No
11278,34,0,0,1,0,1,0,319.8,No
11286,47,0,0,1,0,1,0,5331.3,No
11291,29,0,0,1,0,1,0,937.3,No
11293,34,0,0,0,0,1,0,197.6,No
11298,30,0,0,0,0,1,0,211.9,No
11301,28,0,0,0,0,1,0,523.9,No
11303,30,0,0,1,0,1,0,677.3,No
11304,26,0,0,0,0,1,0,855.4,No
11311,47,0,0,1,0,1,0,1443.0,No
11313,26,0,0,0,0,1,0,7577.7,No
11315,56,0,0,1,0,1,0,685.1,No
11325,49,0,0,1,0,1,0,120.9,No
11330,33,0,0,1,0,1,0,43.0,No
11334,39,0,0,1,0,1,0,434.2,No
11343,42,0,0,1,0,1,0,133.0,No
11355,34,0,0,0,0,1,0,2286.7,No
11356,30,0,0,0,0,1,0,3.9,No
11368,43,0,0,1,0,1,0,1745.9,No
11369,30,0,0,0,0,1,0,248.3,No
11377,25,0,0,1,0,1,0,29.9,No
11378,34,0,0,0,0,1,0,783.9,No
11380,37,0,0,1,0,1,0,306.8,No
11386,42,0,0,1,0,1,0,166.4,No
11396,44,0,0,1,0,1,0,279.5,No
11398,46,0,0,1,0,1,0,280.8,No
11400,39,0,0,1,0,1,0,1870.7,No
11408,35,0,0,1,0,1,0,1816.1,No
11414,26,0,0,0,0,1,0,23.4,No
11415,48,0,0,1,0,1,0,503.1,No
11417,34,0,0,1,0,1,0,2186.6,No
11419,44,0,0,1,0,1,0,1093.3,No
11424,32,0,0,1,0,1,0,167.7,No
11430,41,0,0,1,0,1,0,2446.6,No
11434,26,0,0,0,0,1,0,109.2,No
11436,47,0,0,1,0,1,0,403.0,No
11444,30,0,0,1,0,1,0,279.5,No
11445,48,0,0,0,1,1,0,2460.9,No
11447,41,0,0,1,0,1,0,247.0,No
11456,33,0,0,1,0,1,0,7073.3,No
11482,40,0,0,1,0,1,0,499.2,No
11484,36,0,0,1,0,1,0,19.0,No
11491,44,0,0,1,0,1,0,7038.2,No
11492,57,0,0,0,1,1,0,837.2,No
11503,36,0,0,1,0,1,0,600.6,No
11518,50,0,0,1,0,1,0,2018.9,No
11521,33,0,0,0,0,1,0,6.5,No
11524,41,0,0,0,1,1,0,3.9,No
11531,39,0,0,1,0,1,0,127.4,No
11532,36,0,0,0,1,1,0,139.1,No
11533,40,0,0,1,0,1,0,777.4,No
11534,42,0,0,1,0,1,0,140.4,No
11541,49,0,0,1,0,1,0,1259.7,No
11545,34,0,0,1,0,1,0,908.7,No
11547,50,0,0,0,1,1,0,3542.5,No
11548,47,0,0,1,0,1,0,958.1,No
11550,33,0,0,1,0,1,0,323.7,No
11559,28,0,0,1,0,1,0,187.2,No
11563,51,0,0,1,0,1,0,1457.3,No
11566,46,0,0,1,0,1,0,514.8,No
11580,50,0,0,1,0,1,0,800.8,No
11581,49,0,0,1,0,1,0,54.6,No
11582,34,0,0,1,0,1,0,236.6,No
11585,48,0,0,1,0,1,0,2670.2,No
11590,48,0,0,1,0,1,0,266.5,No
11593,45,0,0,1,0,1,0,2057.9,No
11596,48,0,0,1,0,1,0,2328.3,No
11597,50,0,0,1,0,1,0,367.9,No
11598,52,0,0,1,0,1,0,531.7,No
11602,52,0,0,1,0,1,0,1940.9,No
